AccMeanX,AccMeanY,AccMeanZ,AccCovX,AccCovY,AccCovZ,AccSkewX,AccSkewY,AccSkewZ,AccKurtX,AccKurtY,AccKurtZ,AccSumX,AccSumY,AccSumZ,AccMinX,AccMinY,AccMinZ,AccMaxX,AccMaxY,AccMaxZ,AccVarX,AccVarY,AccVarZ,AccMedianX,AccMedianY,AccMedianZ,AccStdX,AccStdY,AccStdZ,GyroMeanX,GyroMeanY,GyroMeanZ,GyroCovX,GyroCovY,GyroCovZ,GyroSkewX,GyroSkewY,GyroSkewZ,GyroSumX,GyroSumY,GyroSumZ,GyroKurtX,GyroKurtY,GyroKurtZ,GyroMinX,GyroMinY,GyroMinZ,GyroMaxX,GyroMaxY,GyroMaxZ,GyroVarX,GyroVarY,GyroVarZ,GyroMedianX,GyroMedianY,GyroMedianZ,GyroStdX,GyroStdY,GyroStdZ
-1.9428771796679067,-2.237538343815682,0.3053459558550491,0.42462625929640185,1.118140024119406,1.430888988325115,0.1900220028702797,-0.383476356108374,-0.8190907192382725,-0.45881928785284,-1.044342923183132,0.02981456147586772,-1.8616028417794759,-2.266851002730219,-0.06580081023759644,-1.747614898024363,-1.8630742714199686,-1.4817778858897808,-0.6676944994466407,-0.9936084831886094,0.6465668593051057,0.4246262592964055,1.1181400241194055,1.4308889883250944,-1.9174257659929677,-0.9591085288812188,0.7288382423690168,0.6059362413960194,1.0703692257082258,1.3803279402806756,2.4349203446025025,-1.6189734681882308,-2.085186766963184,1.8843027039614708,1.5052870764659185,1.7822988453183266,0.3358568953407586,-0.3917733736065714,-0.5720705791349401,2.4352790582746704,-1.4897257316195707,-2.088192116728677,-1.027865441288582,-0.5304487431557544,-0.9515811314925002,0.4534008436399319,-1.7531253696794145,-1.9985975837873309,2.369236316801179,-0.013538961235607754,-0.4601382312557086,1.884302703961472,1.5052870764659247,1.7822988453183257,2.941832166448355,-2.0261983038306814,-1.2195260638865972,1.6535944660450865,1.4339801829724341,1.4140048124040467
0.4220012624858551,1.307595832035789,-2.0023797617523456,-0.8643834372672936,1.2816518515357522,1.7803618979357214,-0.2701837585981558,0.8783037973419124,0.09639526894270553,-0.6915060887924241,-0.7293690530730286,-0.047916525970691785,0.45313751696094295,1.2985089884537677,-0.7792712049547126,1.2613616557960219,0.732031158095033,-1.9973711563681915,-0.5640666051243095,1.3238459618643,0.7879910973031797,-0.8643834372672943,1.2816518515357518,1.7803618979357312,0.7321799408323805,0.051576720220793466,-2.2078998627014705,-0.9696509201561326,1.1784950620611816,1.626638935099805,-0.720177264734634,0.6693435571175185,1.411162226147472,0.528212720833788,0.4292451634981331,1.0529130141325067,0.2624454505115156,0.22688972263237878,0.731474302800243,-0.7225276597597821,0.6976907359661113,1.4139700009432568,-0.8530244032142298,0.3236013111012887,-0.6459250392902633,-0.5064827624284189,-0.35044509225887077,0.5404362758452542,-0.08319159967451895,1.4709358963357289,1.589832852113593,0.5282127208337839,0.42924516349813796,1.0529130141325094,-2.1220305592282194,0.6268552111476602,-0.13494542032274442,0.6546432756479968,0.5819042748337191,1.045197681458962
0.6172847365032335,1.0021969380698006,0.15158335576913012,-1.0111896115823078,1.4089719518640447,0.48254073720212465,1.0267931360370761,1.7879711560489413,-2.675145470894997,-0.15272883775344576,1.0262831312474023,3.596318034338211,0.6442807616392549,0.9913677227394287,-0.1133389826204765,1.7114222514529172,0.8694273396684907,-1.8953553755783454,-0.3216164372758365,1.9980145276978736,-0.8399590200968724,-1.0111896115823085,1.4089719518640442,0.48254073720210616,0.2789405757662841,-0.13737747852436535,1.5917874393974216,-1.2659683182752173,1.2604099569853355,0.6253034672400138,0.4203774112168811,0.14297268254223475,1.030502025157517,-0.4611795123374361,-0.749059677473399,0.6332289897720733,-0.604709046361342,-1.3163778016515773,1.1712858081814486,0.41900634772912804,0.194529545287293,1.0326769039900454,-0.5620080450942776,0.6926581906225744,0.2795430158044837,0.27622606588432513,0.006089025078792399,0.563452757686929,-0.42339571354026717,-1.1268951044141082,1.636033408592873,-0.4611795123374366,-0.7490596774734026,0.6332289897720753,1.1085970359460986,0.09088480408132996,-0.10764476339093135,-0.3191256393811722,-0.7220107452324797,0.8022265464606362
-0.7348651227077977,-0.9038872036234056,-0.6442506873533456,-0.42689535530287603,0.18290741650270662,-0.15355534451294064,-1.2108708011883595,-1.8278499672189819,0.2809335214949944,0.41125879915804747,1.621005725436951,-0.8862925949652388,-0.679201999415678,-0.9255910724776768,-0.35938383298709836,-0.6803283426094404,-1.6864220379683803,0.02915854310577547,-1.056787913977658,-0.9348404996537748,-0.12969506926210062,-0.42689535530287226,0.18290741650270154,-0.15355534451298863,-0.36534445190034703,-0.22306601051344901,-0.6401335204561487,-0.3074559971627472,0.36878328677494504,0.009667161295825165,-0.0010791484791236098,0.1535106379891863,-0.9998566046793662,1.102990052472397,-0.26389992332011597,0.8752024040257098,-0.7021118598769824,0.3596470078385601,-1.3741942898111434,-0.002812093522627594,0.20460284239797924,-1.0010574551125848,0.22334597690527522,-0.3843658456090309,0.14402884343628694,-1.1770556554528055,0.21250351406375528,-1.7449649799633857,0.8486718426534002,0.10091821236218287,-0.563970409734916,1.1029900524723972,-0.2638999233201142,0.8752024040257094,0.08414211007719118,0.014955663080266454,0.2497456546255328,1.1096055759323553,-0.10702344397759786,0.9456967486264114
1.172137781727213,-0.2571936501693036,1.589488841928179,-0.2684910437694211,-0.9865613892136376,0.18607792181298918,-0.19637017048337038,0.736674201977457,2.6911157665790504,-0.48985870244839663,0.11949127501451595,2.70768655461347,1.1873702981062046,-0.2752079818325748,0.3312125457298872,0.7770107290414583,0.47125881347602155,1.4022358088718103,0.5777954757104344,-0.4347582246686733,2.4976529966576746,-0.26849104376942173,-0.9865613892136377,0.18607792181300253,1.2433917828255356,-0.21208030128407931,0.060165566137582865,-0.1115522563753436,-0.9520256525791393,0.35308443459302347,0.8612559321891984,1.6151250584815047,0.0010532930526949956,1.3939390609848636,0.7838694912002417,-0.9790541324026732,-0.8448522086304673,0.723193167857072,-0.242225697947146,0.860263426826586,1.6017691516502637,0.0015165825327394323,0.9043281669684065,-0.12351010188812289,-0.7063121099804063,-1.4506673375563992,0.4353373373997948,0.6203170069428311,1.0675857941844034,1.807370618729235,-0.67399441537114,1.3939390609848634,0.7838694912002392,-0.9790541324026731,0.6817408168340539,1.8819192476946545,-0.13246354241985236,1.320647087012207,0.8846572678471865,-1.0618063114596352
-0.020154176984331945,0.7602328889947566,0.027415231013565744,-0.3181003059499856,0.6101722878644156,1.3615324944379785,-0.3507372300220103,1.2799633085287756,0.7959482900435184,-0.587446137784648,-0.049670839335075295,-0.6386654194990223,0.020356270223313867,0.7480232124657546,-0.1517275486033043,-0.015953177592118905,0.6605290636027235,-0.012199205863081,-0.5797085514371142,1.0544003015064738,1.4542563963163284,-0.31810030594998623,0.6101722878644151,1.361532494438005,0.3579939533940916,0.018619592532684366,-0.6627238135720755,-0.17117341900040386,0.7097208278697751,1.3297234837180776,-1.6150441305407777,0.432766457333429,1.1226978403916716,-0.22349101408781447,0.5525854436842941,0.7107478544287938,0.10215907289789783,0.39264094009133194,1.0551469512255394,-1.6181628985005447,0.4715452158311845,1.1250260064844364,-0.8105045645341411,-0.49001329683381567,0.061797632057503916,-0.20371573714985053,0.02250835942986892,0.5070398119965499,-0.7902244971868134,0.9610812139455746,1.5555396555516523,-0.22349101408781397,0.5525854436842889,0.7107478544287952,-2.131017005946368,0.6625865716187507,0.5252341018465573,-0.05311617189140306,0.6901985727131281,0.849289863142873
0.9279227342882469,0.037189612049156974,-1.0707971470058986,2.3801485116645384,-0.09295697123765448,-0.042920181598777675,0.08069637877938546,0.17441538741535056,-1.9700018390935181,-1.041689957421398,-1.1218957185915104,1.481223011851205,0.9483328844098576,0.020854805392067886,-0.49125750784002503,-0.27527380651823474,0.10814033360331195,-1.2419029418704133,1.402908143710883,-0.0422324478510992,-1.0316674316053727,2.3801485116645376,-0.09295697123765477,-0.04292018159876352,1.3646069618548404,-0.7811400393654298,-0.016641430456568337,2.0641133821274766,0.12322086603745804,0.12587496601759018,-0.2700733121560655,1.5266062327271037,0.05103897601097199,-1.2520384502458404,-1.0483012314138584,-0.9829703151349568,-0.8485441671353146,-0.34550656043299255,0.2157468264580175,-0.27203722768561345,1.5171534559204933,0.0515853730417471,-0.5359161184517621,-0.5623977403312712,-0.6969776400892363,0.9019445847933665,1.1671705256192089,0.686207327509194,-1.4824659114875534,-0.4574940588270343,-0.6744707097678335,-1.2520384502458402,-1.0483012314138571,-0.9829703151349566,-0.037174920617811025,1.5156728028659954,0.03878603287970345,-1.5738609099109306,-1.217537122525833,-1.109198272458406
0.48266755713524434,0.8314546459830936,0.04156911051938074,-1.0329268991087746,0.9890417538354113,-0.05245617659240406,0.06040503026929193,1.3421440849300388,0.006060547675363623,-0.6168601093999498,0.3970375196810258,-0.7003658744420035,0.5125176179154299,0.819651306149136,-0.14735164989023586,1.6106944038535167,0.43480676530347157,0.13668869042480228,-0.7009336353613508,1.5655708752717328,-0.1359805909509039,-1.0329268991087752,0.9890417538354108,-0.05245617659240555,0.48052668871719323,-0.01873181884717261,0.10534615236943652,-1.3158522292796826,0.9824786927740863,0.11603732476713281,-1.0299575470918336,0.3094723786040862,1.2681262718360946,0.22027238536836685,0.6329972260329595,0.965866816212379,-0.7635723796275072,0.41630806872465514,0.8895419692236176,-1.0325739333987434,0.3536876396361482,1.270696231179019,0.10562505091766376,-0.9008917131110991,-0.33153820536418477,-0.9639973784049229,0.0999137927992301,0.45739641978901613,-0.10981626945531682,0.9090552259465821,1.7355789375018387,0.22027238536836707,0.6329972260329616,0.9658668162123818,-0.38315311926652124,-0.2753616407473307,-0.003405891469462774,0.38398594490653254,0.7590181974521227,0.9970267614303706
1.604994008148952,-0.7787268360092335,-0.49370487806421354,1.5234727355956648,0.06709797866490542,-1.0752552440814067,-0.5490150717864888,-0.053748614694928455,-0.6026785137962644,-0.447896548890673,-0.807976441367193,0.1634418965841615,1.6110494855734379,-0.7997166358447482,-0.3128401830390066,-0.15954393906360453,-0.6054786094669938,0.47030786544024444,1.6492687981375571,-0.3305282161351932,-1.2736600166242995,1.5234727355956643,0.06709797866490509,-1.0752552440814214,1.8046707639829689,-0.9700942381105885,-0.5723626411083682,1.4905335434219553,0.2685645305803933,-1.2580045792443355,0.4504814511951672,1.1003459348978724,0.05864363546958168,-0.49261946602677664,-1.1087907310671152,-0.9804974852827689,0.18568557865774593,1.4544336757214227,0.5943723687425144,0.44913623638996775,1.109688587793204,0.059202676213203013,-0.18174926732536736,-0.036907289654203264,-0.10688888918713023,0.2964105342362293,1.5518520732730032,0.684402113247102,0.04105685930253639,-0.37078407882870834,-0.6268412700984726,-0.49261946602677675,-1.108790731067116,-0.9804974852827688,0.3043100546718247,0.8412433739741944,0.18273495124744593,-0.356508851726362,-1.3382197365021316,-1.076861847115886
1.0853451266083782,-0.3111322607951375,-1.2773151161589447,2.455110165561118,0.45634232706981986,-1.0837302556227812,0.34655809967116696,0.1083339706753664,0.39234316044059947,-0.9095630210455804,-1.3734247266856459,-0.16250281105789705,1.1024177449158437,-0.32945432478212217,-0.555105848153433,-0.23455403833975372,-0.0783259128178092,0.511665614409101,1.9797049139955567,-0.20523043991941387,-1.1416640611594304,2.455110165561117,0.4563423270698195,-1.0837302556227955,0.5253236027062842,-0.699845791068094,-1.186818613861578,2.110949577695741,0.5916194841430703,-1.2743545932187033,-0.04866295360609137,-0.1404983189807889,-0.08986083800304277,-0.35381115758554516,-0.8320906718592683,-0.9757374339115505,0.21103112633615892,0.5583391143336834,-0.7666682581391467,-0.05043675624459948,-0.07644214699018725,-0.0895487048203956,-0.22346473022016583,-0.032962259509525915,-0.2459033517539776,0.24931344141511863,0.5361989626992654,0.5422414901073463,0.3013869638258921,-0.4228100668277041,-0.7059061399496118,-0.35381115758554493,-0.8320906718592671,-0.9757374339115504,0.27285749115830565,0.006022822962494889,-0.1945104899921552,-0.19555444585033085,-0.8467458175554674,-1.0326981508682613
